URI	REG_MESO	TR	SEARCH	EN	TYPE	LON	LAT	AR	AR_Alt	AR_Sort	AMBIG	TRUETOP
WADIDARA_080W291N_W	Maghrib_RE	Wādī=Darʿaŧ	Wadi=Dara	NA	waters	-8.07804	29.19903	وادي=درعة	وادي=درعة	وادي=درعة	0 	0
WADIZIZ_044W318N_W	Maghrib_RE	Wādī=Zīz	Wadi=Ziz	NA	waters	-4.48761	31.87198	وادي=زيز	وادي=زيز	وادي=زيز	0 	0
WADISABU_059W344N_W	Maghrib_RE	Wādī=Sabū	Wadi=Sabu	NA	waters	-5.98544	34.45352	وادي=سبو	وادي=سبو	وادي=سبو	0 	0
WADISAFDAD_057W349N_W	Maghrib_RE	Wādī=Safdad	Wadi=Safdad	NA	waters	-5.76527	34.9938	وادي=سفدد	وادي=سفدد	وادي=سفدد	0 	0
WADISHALIF_014E362N_W	Maghrib_RE	Wādī=Šalif	Wadi=Shalif	NA	waters	1.45396	36.21758	وادي=شلف	وادي=شلف	وادي=شلف	0 	0
WADIMASUN_036W344N_W	Maghrib_RE	Wādī=Masūn	Wadi=Masun	NA	waters	-3.67995	34.42515	وادي=مسون	وادي=مسون	وادي=مسون	0 	0
WADIMALWIYYA_036W333N_W	Maghrib_RE	Wādī=Malwiyyaŧ	Wadi=Malwiyya	NA	waters	-3.64184	33.37702	وادي=ملوية	وادي=ملوية	وادي=ملوية	0 	0
WADIWARGHA_053W344N_W	Maghrib_RE	Wādī=Warġaŧ	Wadi=Wargha	NA	waters	-5.30163	34.49584	وادي=ورغة	وادي=ورغة	وادي=ورغة	0 	0
ZAYTUNA_101E343N_S	Maghrib_RE	al-Zaytūnaŧ	al-Zaytuna|Ayn=Zaytuna|Bir=Zaytuna	NA	waystations	10.10538	34.35352	الزيتونة	الزيتونة|عين=زيتونة|بئر=زيتونة	زيتونة	0 	0
ABARKATH_673E397N_S	Mawarannahr_RE	Abārkaṯ	Abarkath|Barkath	NA	capitals	67.38308	39.79611	أباركث	أباركث|بركاث	اباركث	0 	1
AKHSISAK_652E378N_S	Mawarannahr_RE	Aḫsīsak	Akhsisak	NA	capitals	65.26937	37.888	أخسيسك	أخسيسك	اخسيسك	0 	1
AKHSHIKATH_713E409N_S	Mawarannahr_RE	Aḫšīkaṯ	Akhshikath	NA	capitals	71.36392	40.91733	أخشيكث	أخشيكث	اخشيكث	0 	1
ISBIJAB_697E422N_S	Mawarannahr_RE	Isbīǧāb	Isbijab	NA	capitals	69.75409	42.23062	إسبيجاب	إسبيجاب	اسبيجاب	0 	1
BUKHARA_644E398N_S	Mawarannahr_RE	Buḫāraŧ	Bukhara	NA	capitals	64.46489	39.85224	بخارى	بخارة|بخارى	بخارى	0 	0
BINKATH_694E412N_S	Mawarannahr_RE	Binkaṯ	Binkath	NA	capitals	69.41991	41.22621	بنكث	بنكث	بنكث	0 	0
BUMJIKATH_688E397N_S	Mawarannahr_RE	Būmǧikaṯ	Bumjikath|Bunjikath|Bamjikath	NA	capitals	68.83442	39.74616	بومجكث	بومجكث|بنجكث|بمجكث	بومجكث	0 	1
TUNKATH_702E410N_S	Mawarannahr_RE	Tūnkaṯ	Tunkath	NA	capitals	70.22483	41.01789	تونكث	تونكث	تونكث	0 	0
JURJANIYYA_592E424N_S	Mawarannahr_RE	al-Ǧurǧāniyyaŧ	al-Jurjaniyya	NA	capitals	59.21993	42.45632	الجرجانية	الجرجانية	جرجانية	0 	0
KHAYLAM_709E411N_S	Mawarannahr_RE	Ḫaylām	Khaylam|Khayralam	NA	capitals	70.99972	41.13472	خيلام	خيلام|خيرلم	خيلام	0 	0
SAGHANIYAN_678E382N_S	Mawarannahr_RE	al-Ṣaġāniyān	al-Saghaniyan	NA	capitals	67.89454	38.26337	الصغانيان	الصغانيان	صغانيان	0 	0
QUBADHIYAN_681E372N_S	Mawarannahr_RE	Qubāḏiyān	Qubadhiyan|Quwadhiyan	NA	capitals	68.12506	37.2898	قباذيان	قباذيان|قواذيان	قباذيان	0 	0
KATH_607E417N_S	Mawarannahr_RE	Kaṯ	Kath	NA	capitals	60.70385	41.72062	كث	كث	كث	0 	0
KARWAN_718E414N_S	Mawarannahr_RE	Karwān	Karwan	NA	capitals	71.83079	41.48396	كروان	كروان	كروان	0 	0
KISHSH_668E390N_S	Mawarannahr_RE	Kišš	Kishsh|Kashsh	NA	capitals	66.84071	39.03102	كش	كش|كش	كش	0 	0
NASAF_658E388N_S	Mawarannahr_RE	Nasaf	Nasaf	NA	capitals	65.8104	38.86245	نسف	نسف	نسف	0 	0
HULBUK_698E378N_S	Mawarannahr_RE	Hulbuk	Hulbuk	NA	capitals	69.85097	37.87023	هلبك	هلبك	هلبك	0 	0
WASHJIRD_692E384N_S	Mawarannahr_RE	Wašǧird	Washjird|Dastjird|Dastkird	NA	capitals	69.21115	38.46704	وشجرد	وشجرد|دستجرد|دستكرد	وشجرد	0 	0
Mawarannahr_RE	Mawarannahr_RE	Mā=warāʾ-l-nahr	Ma=wara=al-nahr|Mawarannahr	NA	MESO	65.665283	39.573516	ما=وراء=النهر	ما=وراء=النهر	ما=وراء=النهر	0 	1
SAMARQAND_670E396N_S	Mawarannahr_RE	Samarqand	Samarqand	NA	metropoles	67.03225	39.67905	سمرقند	سمرقند	سمرقند	0 	1
ISBIJAB_697E422N_R	Mawarannahr_RE	Isbīǧāb	Isbijab	NA	regions	69.75409	42.23062	إسبيجاب	إسبيجاب	اسبيجاب	0 	0
USHRUSANA_687E395N_R	Mawarannahr_RE	Ušrūsanaŧ	Ushrusana	NA	regions	68.72187	39.56749	أشروسنة	أشروسنة	اشروسنة	0 	1
AWFAR_665E398N_R	Mawarannahr_RE	Awfar	Awfar	NA	regions	66.5255	39.82347	أوفر	أوفر	اوفر	0 	0
ILAQ_702E407N_R	Mawarannahr_RE	Īlāq	Ilaq	NA	regions	70.2074	40.78508	إيلاق	إيلاق	ايلاق	0 	0
BUKHARA_644E398N_R	Mawarannahr_RE	Buḫāraŧ	Bukhara	NA	regions	64.46489	39.85224	بخارى	بخارة|بخارى	بخارى	0 	0
JIDGHIL_719E413N_R	Mawarannahr_RE	Ǧidġil	Jidghil	NA	regions	71.97221	41.30084	جدغل	جدغل	جدغل	0 	0
KHUTTAL_697E379N_R	Mawarannahr_RE	al-Ḫuttal	al-Khuttal	NA	regions	69.75285	37.94076	الختل	الختل	ختل	0 	0
KHARLUKHIYYA_747E423N_R	Mawarannahr_RE	al-Ḫarluḫiyyaŧ	al-Kharlukhiyya	NA	regions	74.76957	42.38249	الخرلخية	الخرلخية	خرلخية	0 	0
KHUWARIZM_599E416N_R	Mawarannahr_RE	Ḫuwārizm	Khuwarizm	NA	regions	59.97545	41.65733	خوارزم	خوارزم	خوارزم	0 	0
RASHT_703E391N_R	Mawarannahr_RE	al-Rašt	al-Rasht	NA	regions	70.3873	39.19555	الرشت	الرشت	رشت	0 	0
